                   免费软件   严禁商业   仅供测试   违者自负 
               如果你抓包   获取到了直播源   请自用别公开传播
,QQ群334597477QQ群197853033,
全网,#genre#
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰卫视,http://ali.hlspull.yximgs.com/live/huanqiuhklivetvjjpcpvuejljydjjyfjoxvchjwhjwdojjjhjjlsjhbjfhjw.flv
凤凰资讯,http://ali.hlspull.yximgs.com/live/huanqiuhklivetvjjpcpdvuejljyjjyfjoxvchjwhjwojjjhdjjlsjhbjfhjx.flv
TVB翡翠台,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwwjpthjyjtjjjxcxbfhjjfjvhdtjdvbtvjsjxjfsjjcvbctvbfc.flv
TVB明珠台,http://ali.hlspull.yximgs.com/live/huanqiuhklivetcfjhvdjjxcodwoetjmncthvbstyreyhbnnvbdjjwthjyjtvbmj.flv
TVBJ2台,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwohdpthjyfiplhdftujfbvdimhdjnbjsjbcvxjfjsehbvbjtvbd2.flv
TVB星河台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejjmjptvjsjjwxnhjjwjjtjjjtyfjsjjsjcfjxfjwmxjdtvbxh.flv
无线新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwjpthljjsjsjjbvdljdmnbjhdhyjyjtvbwxxw.flv
无线财经台,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwylwpthjyjjfjxvjlmnduhyjmtvbwxcd.flv
无线财经台,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwohdpthfgfbvcfghjyfjsjbcvxjvbxjsfjfjsehbvbjtvbd5.flv
HOY77台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveyvjojmfdyjjdjdjhdnowspjjlfjhjtycxjfjjojtspjjmehoytv.flv
HOY78台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbncvshhjsjcvndfncvbdjpeyjhxchjsjjhjejjjyxxw.flv
赛马18台,http://ali.hlspull.yximgs.com/live/huanqiuhklivevhxjcvfhoejfjhdojjjyhcvxcljhjotjyj9jssjfdjcvhthofsjjhyx18.flv
VIUTV,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhtjjnjjdldjlujobnmjjhnbbmdjlpthjyjvjutv.flv
VIUTV6,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwjptdjbehjtyhbvhfjcvsjjfyjtvjutvsjx.flv
RTHK31,http://ali.hlspull.yximgs.com/live/huanqiuhklivehpjdthpthcvhnjujulsfjhcvbjuyhbnjyjthj31.flv
RTHK32,http://ali.hlspull.yximgs.com/live/huanqiuhklivejpjjecxvjjusjfjjfdhnbthjjsjfwdtncyjthj32.flv
天映频道,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvnjjsfjvbhfhcvxcvjsjbcvjfdvjsfcbjbnjtypj.flv
天映经典,http://ali.hlspull.yximgs.com/live/huanqiuhklivevcnydsjfjsetjjfcvbcdtsjjfvxcvsjnmbnljjhjjnmyhsjjftydj.flv
澳门莲花,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbncvshhjsjcvndcbvdbneyjhxchjjhbnjjhjejjmlh.flv
民视,http://ali.hlspull.yximgs.com/live/huanqiuhklivephjwfpjwvnjfdlsetfjjjjsjsftewjhvcbjjfdjuoljbms.flv
中视,http://ali.hlspull.yximgs.com/live/huanqiuhklivejphfwnmfdcjfxcvhjjwjfbfjdyujjnmfcbsfjejtyhsdjs.flv
华视,http://ali.hlspull.yximgs.com/live/huanqiuhklivepdymvcjnjjjcvbcvbjtyjjjffcfjvjftojjbvcjfednhs.flv
台视,http://ali.hlspull.yximgs.com/live/huanqiuhkliveptejfsxlvcjdewjjjpsjfvvxcjjjpfossvbxcfjjtjvxjhlts.flv
TVBS台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejpjovdxjojfdejodsjxcvljjfvhnjljjjobjjjsvhjchtvbs.flv
TVBS新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejojwhjxojhjjjlfhjljsjcnxjfvbhjdjwjfjjdsswvtvbsxw.flv
壹新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivemjfoyjvjsdvbnwejtjujjxjcvfjjsjfhfjddjjlhtbchyxw.flv
镜新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveexcvjjocvuojxucfdexjpjjyxchvljxjfejhcelethjjdxw.flv
民视新闻台,hhttp://ali.hlspull.yximgs.com/live/huanqiuhklivecnbvjfhdjujjvcbnjftujscxjfjejyhjjvjfmsxw.flv
华视新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivencxtdtejhlvmjsjwjejwttyjhvcbjjjsjntjvbjugsxw.flv
中视新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivepnvjydstudjbsjcvbfjjjsjfjsjwetymjldhdujocnjsxw.flv
台视新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivencjjtjjudtjljcvbcvntjjjsfwetjfvcbcxvdjbjfflvcjtsxw.flv
寰宇新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivephxehmffjuxcxjvejejyhmnjjxjjhjdhnjbnxfdjfhyxw.flv
中天新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivepjjtvvjjjyjuujjfvbscvjdjtwjfsjjsjjjcvuyjemjejtxw.flv
年代新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveojevdyscvbudlojlnsfjewtjudvbbjxfjnjlvcjdjdnjxw.flv
东森新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivemhjttujjcvbyjuojdjjejywefjjfbxfbxxvbjjjljjhjsxw.flv
三立新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivehmcyoywjjubjdfjfvchtjujxcjxvcbsjfsdxcbmjsllivexw.flv
三立LIVE台,http://ali.hlspull.yximgs.com/live/huanqiuhklivehmcyoywjjubjfdjfvchtcbsjjjvfjhncvndvbsxcbmjsllive.flv
非凡新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivesjtnfjjojdcbfcxvjfuujjwejjjsjyuhhdjsjhjynffxw.flv
华艺综合台,http://ali.hlspull.yximgs.com/live/huanqiuhklivesfbxcvjsfjdhnfcvbsxjdnjsvmbnfjujfdhyujmjbvnjslhdj.flv
东森戏剧台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveyvjojmfdycvbjcxljdjfxdcvnjvdwspjcophjfvjtycxjpjjmendsxd.flv
东森戏剧台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveyvjojmfdycvbjcxljdjfxdcvnjvdwspjcophjfvjtycxjpjjmendsxd.flv
东森电影台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejowdxnjltdjhecvxcjjejjejyhjdyduojuomdfjhjjjdjsjy.flv
东森洋片台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejmjptdjjxfjwetjvbjstjjjsutyhdjhfljjfhfhyjwjsyp.flv
龙祥电影台,http://ali.hlspull.yximgs.com/live/huanqiuhklivemjloehjbjjjpvboydetjewsjhthjyujfjwetyjjjhflxsj.flv
龙华戏剧台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvnjjsfjvbhslcfvxcvjsjbcvjfdvjsfcbjbnjtyjd.flv
龙华洋片台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvbjjjfjvjhslcfvxcvxsjbcvjfdvsfcbjbnjtyxty.flv
好莱坞电影台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejmpjjwdeyjsjjcjvsjfjljvjfhjuejdfjhjwjljcmbhlwjy.flv
ELTA影剧台,http://ali.hlspull.yximgs.com/live/huanqiuhklivesfbxcvjsfjdhnfcvbsxjdnjsvmvbsjjjfdhyujmjbvnjslhxd.flv
CINEMAX电影台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvbjjjbvyvblcfybjxdbcjcfdvsfcbjbnjtcjnemjx.flv
BOO恐怖台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbncvshhjsjcvndfncvbdjpxyjhjchjsjbhjejjjvboo.flv
Thrill台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveecvjwejjosvojjjsjjjdejfjxjucjshvjcsjjfcjtchpljy.flv
Thrill台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejvpjfjwjojcvljnjletfojsjjhjsjdjljdfewjjtthjjll.flv
AXN台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvbjjjfjvjhslcfybjssxsjbcjcfdvsfcbjbnjtyjxn.flv
HBO台,http://ali.hlspull.yximgs.com/live/huanqiuhklivemjjljpwjdctdfhdvjdjdujlvcbeywejweefshjfhhjsjjcxhbo.flv
HBO 家庭台,http://ali.hlspull.yximgs.com/live/huanqiuhklivetjcvsjgcjyhpvobjxclmvhjogdjbodbsjhlelevendhbosignature.flv
探索频道,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvnjjsfjvbhfhcvbcvjfdvbnjcjjsjjjejjtspj.flv
国家野生,http://ali.hlspull.yximgs.com/live/huanqiuhklivexcvbpjyhvjbvnjjsfjvbhfhcjhbnjsjbcvjfdvjsfcbjbnjlys.flv
国家地理,http://ali.hlspull.yximgs.com/live/huanqiuhklivexcvbpjyhvjcvnjjsfvvbhfjcjhbnjsjbcvjftjjsfcbjbnjgdjl.flv
动物星球,http://ali.hlspull.yximgs.com/live/huanqiuhklivexcvbpjyhvjcvnjjsfjvbhfhcjhbnjsjbcvjfdvjsfcbjbnjjwxj.flv
纬来体育台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveefjjxchjhjpfjxcvdwpedypwepdjxfcvnxvsjjljhsjfhwlty.flv
博斯高球1台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejmxjcvpjojjdejhdbcxhvjsjtjhwojjfsjjjhvcxvhbsjjyj.flv
博斯高球2台,http://ali.hlspull.yximgs.com/live/huanqiuhklivetvjjpcpvuejljyjdjyfjoxvchjwhjwojdjjhjjlsjhbjbsjjej.flv
爱尔达体育Ⅰ台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejpjxcvjpjojdxcvdjojdjpoedhopjfvxcjhetouhjjvjjjtyy.flv
爱尔达体育Ⅱ台,http://ali.hlspull.yximgs.com/live/huanqiuhklivecxvpjetjdcxojvmjljjtjwjpohudscbcxojcvmnfujlbhhjtye.flv
爱尔达体育Ⅲ台,http://ali.hlspull.yximgs.com/live/huanqiuhklivecxvpjeyjdcxojvmjljbtjwjhojudscbcxojcvmnfujlbhhjtys.flv
ELEVEN1台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejjojjxcvyhjsjhtejwfhfvjjdvbdjsjjjhjljsjvcelevend.flv
秒B,#genre#
凤凰卫视,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=1
凤凰资讯,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=2
TVB翡翠台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=3
TVB明珠台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=4
TVBJ2台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=5
TVB星河台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=6
无线新闻台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=7
无线财经台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=8
无线财经台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=9
HOY77台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=10
HOY78台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=11
赛马18台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=12
VIUTV,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=13
VIUTV6,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=14
RTHK31,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=15
RTHK32,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=16
天映频道,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=17
天映经典,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=18
澳门莲花,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=19
民视,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=20
中视,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=21
华视,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=22
台视,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=23
TVBS台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=24
TVBS新闻台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=25
壹新闻台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=26
镜新闻台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=27
民视新闻台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=28
华视新闻台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=29
中视新闻台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=30
台视新闻台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=31
寰宇新闻台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=32
中天新闻台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=33
年代新闻台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=34
东森新闻台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=35
三立新闻台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=36
三立LIVE台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=37
非凡新闻台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=38
华艺综合台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=39
东森戏剧台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=40
东森戏剧台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=41
东森电影台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=42
东森洋片台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=43
龙祥电影台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=44
龙华戏剧台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=45
龙华洋片台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=46
好莱坞电影台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=47
ELTA影剧台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=48
CINEMAX电影台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=49
BOO恐怖台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=50
Thrill台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=51
Thrill台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=52
AXN台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=53
HBO台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=54
HBO 家庭台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=55
探索频道,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=56
国家野生,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=57
国家地理,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=58
动物星球,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=59
纬来体育台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=60
博斯高球1台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=61
博斯高球2台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=62
爱尔达体育Ⅰ台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=63
爱尔达体育Ⅱ台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=64
爱尔达体育Ⅲ台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=65
ELEVEN1台,http://mywlkj.ddns.net:754/dl/dl668/yximgs.php?id=66
秒C,#genre#
公视,http://165.1.79.200:9000/live.m3u8?c=83
中视,http://165.1.79.200:9000/live.m3u8?c=94
镜新闻,http://165.1.79.200:9000/live.m3u8?c=76
Astro AWANI,http://165.1.79.200:9000/live.m3u8?c=164
中天新闻2,http://165.1.79.200:9000/live.m3u8?c=64
TVBS新闻,http://165.1.79.200:9000/live.m3u8?c=67
民视新闻,http://165.1.79.200:9000/live.m3u8?c=66
中天新闻,http://165.1.79.200:9000/live.m3u8?c=65
寰宇新闻,http://165.1.79.200:9000/live.m3u8?c=68
寰宇新闻,http://165.1.79.200:9000/live.m3u8?c=69
东森财经新闻,http://165.1.79.200:9000/live.m3u8?c=70
台视新闻,http://165.1.79.200:9000/live.m3u8?c=72
中视新闻,http://165.1.79.200:9000/live.m3u8?c=74
东森新闻,http://165.1.79.200:9000/live.m3u8?c=177
