V4龙哥流畅,#genre# 
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8? 
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8? 
湟中综合,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8? 
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8? 
广东频道,#genre# 
汕头小公园,https://gctxyc.liveplay.myqcloud.com/gc/bsszjs_1/index.m3u8?contentid=2820180516001  
汕头小公园,https://gctxyc.liveplay.myqcloud.com/gc/bsszjs_1_md.m3u8 
汕头综合,http://113.67.164.93:8889/udp/239.77.1.130:5146 
汕头经济,http://113.67.164.93:8889/udp/239.77.1.131:5146 
汕头文旅,http://113.67.164.93:8889/udp/239.77.1.132:5146 
揭阳综合,http://113.67.164.93:8889/udp/239.77.0.229:5146 
揭阳生活,http://113.67.164.93:8889/udp/239.77.0.251:5146 
潮州综合,http://113.67.164.93:8889/udp/239.253.43.70:5146 
潮州民生,http://113.67.164.93:8889/udp/239.253.43.75:5146 
汕尾新闻综合,http://113.67.164.93:8889/udp/239.77.0.25:5146 
汕尾文化生活,http://113.67.164.93:8889/udp/239.77.0.187:5146 
汕头综合,http://php.jdshipin.com:8880/PLTV/iptv.php?id=stzh 
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8 
河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?_upt=f767206b1671099007 
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8 
广东生活,http://glive.grtn.cn/live/life.m3u8 
广东卫视,http://glive.grtn.cn/live/lizhi.m3u8 
广东健康,http://glive.grtn.cn/live/health.m3u8 
广东纪录片,http://glive.grtn.cn/live/jilupian.m3u8 
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8 
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721 
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935 
鹤山综合,http://xxw.me0.cn/php/cdian.php?id=hszh 
化州综合,http://xxw.me0.cn/php/cdian.php?id=hzzh 
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8 
河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?_upt=f767206b1671099007 
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8 
广东珠江,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010091/1.m3u8 
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935?zguangd 
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721?zguangd 
广州综合,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzzh 
广东新闻,http://gmxw.7766.org:808/hls/5/index.m3u8?url=tvzb.com 
广州综合,https://tv.cry33.com/gztv.php?id=gzzh 
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe 
广州新闻,https://tv.cry33.com/gztv.php?id=gzxw 
广州新闻,http://www.namewee.xyz/gudou.php?id=1433_4500 
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen 
广州法治,https://tv.cry33.com/gztv.php?id=gzfz 
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi 
广州南国都市,https://tv.cry33.com/gztv.php?id=gzsh 
广州影视,https://tv.cry33.com/gztv.php?id=gzys 
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi 
广州影视,http://r.jdshipin.com/TcKr2 
广州竞赛,https://tv.cry33.com/gztv.php?id=gzjs 
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai 
广州塔与海心桥视角,http://gctxyc.liveplay.myqcloud.com/gc/ztb_1_md.m3u8 
潮州综合,http://time-vod-qhlive.sobeylive.com/czbtv2019/czzhpd.m3u8 
潮州民生,http://time-vod-qhlive.sobeylive.com/czbtv2019/czggpd.m3u8 
汕头小公园,https://gctxyc.liveplay.myqcloud.com/gc/bsszjs_1/index.m3u8?contentid=2820180516001 
汕头小公园,https://gctxyc.liveplay.myqcloud.com/gc/bsszjs_1_md.m3u8 
广东民生,http://ddns.cyruslee.top:8888/udp/239.77.0.225:5146 
广东体育,http://ddns.cyruslee.top:8888/udp/239.77.0.112:5146 
广东体育,http://ddns.cyruslee.top:8888/udp/239.77.0.168:5146 
番禺电视台,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv 
广东健康,http://glive.grtn.cn/live/health.m3u8 
广东纪录片,http://glive.grtn.cn/live/jilupian.m3u8 
广东荔枝台,http://glive.grtn.cn/live/lizhi.m3u8 
广东生活,http://glive.grtn.cn/live/life.m3u8 
广东文化,http://glive.grtn.cn/live/wenhua_test0203.m3u8 
江苏频道,#genre# 
扬州-1,http://cm-wshls.homecdn.com/live/8bb.m3u8?wsSession=79513967f36b97291b6ac172-171280250661852&wsIPSercert=0f540f265a90d9637de4bfc98dba8554 
扬州-2,http://cm-wshls.homecdn.com/live/8bd.m3u8?wsSession=71483682f8c082ffbcb3f35c-171280252396805&wsIPSercert=0f540f265a90d9637de4bfc98dba8554 
扬州-3,http://cm-wshls.homecdn.com/live/8bf.m3u8?wsSession=79513967f36b97291b6ac172-171280256099580&wsIPSercert=0f540f265a90d9637de4bfc98dba8554 
镇江-1,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=6db346fad039327b1223d983-171280258830822&wsIPSercert=0f540f265a90d9637de4bfc98dba8554 
镇江-2,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8?wsSession=7525bc2371fef9193fbdbeb8-171280267129975&wsIPSercert=0f540f265a90d9637de4bfc98dba8554 
南京生活,http://live.nbs.cn/channels/njtv/shpd/nbs06.m3u8 
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8 
南京新闻,http://live.nbs.cn/channels/njtv/xwzh/nbs06.m3u8 
南京信息频道,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8 
苏州新闻,http://tylive.kan0512.com/norecord/norecord_csztv1.m3u8 
苏州社会经济,http://tylive.kan0512.com/norecord/norecord_csztv2.m3u8 
苏州文化生活,http://tylive.kan0512.com/norecord/norecord_csztv1.m3u8 
苏州生活资讯,http://tylive.kan0512.com/norecord/norecord_csztv5.m3u8 
无锡新闻,http://stream.thmz.com/wxtv1/sd/live.m3u8?_upt=4ba3ab191698644028 
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?_upt=968c13b81704871272 
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?_upt=cfacd5221704890772 
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?zjiangsd 
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?_upt=978cd8731706199708 
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=acffe97a1704940314 
泗阳综合,http://3739115337.cloudvdn.com/a.m3u8?domain=siyang-tv-hls.cm.jstv.com&player=nwEAAKHdjSKP_58X&secondToken=secondToken%3A5FUijZmDyNMxtCDdne0YzSAwjuw&streamid=siyang-tv%3Asiyang-tv%2Fsiyangzh&v3=1 
连云港新闻综合,http://live.lyg1.com/zhpd/sd/live.m3u8 
连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8 
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=a263bdc5a26cd01b57a80359-170493712215358&wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0 
镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8?wsSession=25eac7fcbe9d822bf028ffc8-170493717234726&wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0 
常熟综合,http://cstvplay.21cs.cn/cstv1/cstv1.m3u8 
常熟民生经济,http://cstvplay.21cs.cn/cstv2/cstv2.m3u8 
淮安公共,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd 
淮安无线,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd 
海门经济生活,http://2061827158.cloudvdn.com/a.m3u8?domain=haimen-tv-rtmp.cm.jstv.com&player=rZQAAIs1YJWHAKAX&secondToken=secondToken%3A0T5mP-ljzoiHFflfbDWnYUWhycY&streamid=haimen-tv%3Ahaimen-tv%2Fhaimenjjzh&v3=1 
海门教育,http://2061827158.cloudvdn.com/a.m3u8?domain=haimen-tv-rtmp.cm.jstv.com&player=rZQAAHySruaQAKAX&secondToken=secondToken%3Awziq3nhj5_ooRP0VogoHwI82vFo&streamid=haimen-tv%3Ahaimen-tv%2Fhaimenjyrw&v3=1 
睢宁综合,http://3739115311.cloudvdn.com/a.m3u8?domain=suining-tv-hls.cm.jstv.com&player=TwMAAPjPskOkJ6kX&secondToken=secondToken%3AjegfwzYXwUE9HzG7kRfhCd81WMU&streamid=suining-tv%3Asuining-tv%2Fsuiningzh&v3=1&zjiangsd= 
睢宁生活教育,http://3739115343.cloudvdn.com/a.m3u8?domain=suining-tv-hls.cm.jstv.com&player=yGsAAC1Webu1J6kX&secondToken=secondToken%3Amjk0jn9TQkTVaw0MnaOkN2uGNkk&streamid=suining-tv%3Asuining-tv%2Fsuiningsh&v3=1&zjiangsd= 
睢宁三农,http://3739115337.cloudvdn.com/a.m3u8?domain=suining-tv-hls.cm.jstv.com&player=nwEAAJApyIx-AKAX&secondToken=secondToken%3AfyPrvACXUQ_VSZUu3Rxm-2py1fo&streamid=suining-tv%3Asuining-tv%2Fsuiningsn&v3=1 
淮安公共频道,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd 
淮安影院娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd 
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8?zjiangsd 
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?zjiangsd 
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?zjiangsd 
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?zjiangsd 
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?zjiangsd 
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?zjiangsd 
张家港频道,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8?zjiangsd 
溧水新闻综合,http://live.lsrmw.cn/zhpd/sd/live.m3u8?zjiangsd 
溧水影院娱乐,http://live.lsrmw.cn/ysyl/sd/live.m3u8?zjiangsd 
金湖新闻综合,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8?zjiangsd 
金坛新闻频道,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8?zjiangsd 
海安新闻综合,http://haian-tv-hls.cm.jstv.com/haian-tv/haaxwzh.m3u8?zjiangsd 
睢宁生活教育,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsh.m3u8?zjiangsd 
沭阳综合频道,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8?zjiangsd 
泗阳综合频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8?zjiangsd 
泗阳资讯频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8?zjiangsd 
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8?zjiangsd 
南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8?zjiangsd 
南京信息,http://live.nbs.cn/channels/njtv/xxpd/500k.m3u8?zjiangsd 
苏州4k,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8?zjiangsd 
滨海新闻综合,http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8?zjiangsd 
如东新闻综合,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8?zjiangsd 
江宁新闻频道,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8?zjiangsd 
涟水综合频道,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8?zjiangsd 
新沂新闻频道,http://live.xysrmt.cn/xwzh/sd/live.m3u8?zjiangsd 
新沂生活频道,http://live.xysrmt.cn/shpd/sd/live.m3u8?zjiangsd 
泗洪新闻综合,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8?zjiangsd 
睢宁三农频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8?zjiangsd 
睢宁资讯频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningys.m3u8?zjiangsd 
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd 
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8?zjiangsd 
宿豫综合频道,https://suyu-tv-hls.cm.jstv.com/suyu-tv/syzhpd.m3u8?zjiangsd 
沛县新闻综合,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8?zjiangsd 
赣榆新闻综合,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8?zjiangsd 
武进新闻频道,https://live.wjyanghu.com/live/CH1.m3u8?zjiangsd 
武进生活频道,https://live.wjyanghu.com/live/CH2.m3u8?zjiangsd 
高邮综合频道,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8?zjiangsd 
浙江频道,#genre# 
义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine 
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed 
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed 
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed 
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed 
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed 
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed 
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed 
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed 
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed 
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed 
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed 
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed 
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed 
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed 
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed 
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed 
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed 
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed 
舟山新闻综合,http://live1.plus.wifizs.cn/xwzh/sd/live.m3u8?zzhed 
舟山公共生活,http://live1.plus.wifizs.cn/ggsh/sd/live.m3u8?zzhed 
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed 
德清新闻综合,http://live.yingxi.tv/channel1/sd/live.m3u8?zzhed 
德清文化生活,http://live.yingxi.tv/channel2/sd/live.m3u8?zzhed 
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed 
洞头综合频道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed 
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed 
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed 
象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed 
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed 
海盐新闻频道,http://lived.dmqhyadmin.com/ds/sd/live.m3u8?zzhed 
鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8?zzhed 
鄞州二套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090936.m3u8?zzhed 
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed 
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed 
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed 
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed 
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed 
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed 
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed 
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed 
遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed 
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed 
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed 
田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed 
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8 
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8 
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8 
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8 
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8 
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8 
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8 
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8 
数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8 
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed 
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed 
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed 
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed 
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed 
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed 
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed 
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed 
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed 
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed 
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed 
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed 
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed 
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed 
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed 
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed 
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed 
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed 
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed 
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed 
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed 
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed 
宁波-象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed 
宁波-余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed 
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed 
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed 
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed 
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed 
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed 
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed 
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed 
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed 
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed 
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed 
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed 
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed 
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed 
遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed 
田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed 
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed 
文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8 
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed 
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed 
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed 
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed 
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed 
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed 
舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8 
山东频道,#genre# 
山东齐鲁,http://livealone.iqilu.com/iqilu/qlpdhjOF03kn.m3u8  
山东文旅,http://livealone.iqilu.com/iqilu/yspdhjOF03kn.m3u8  
山东综艺,http://livealone.iqilu.com/iqilu/zypdhjOF03kn.m3u8  
山东生活,http://livealone.iqilu.com/iqilu/shpdhjOF03kn.m3u8  
山东新闻,http://livealone.iqilu.com/iqilu/ggpdhjOF03kn.m3u8  
山东农科,http://livealone.iqilu.com/iqilu/nkpdhjOF03kn.m3u8  
山东体育,http://livealone.iqilu.com/iqilu/typdhjOF03kn.m3u8  
山东少儿,http://livealone.iqilu.com/iqilu/sepdhjOF03kn.m3u8  
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd 
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd 
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd 
烟台影,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8 
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd 
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd 
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd 
东营综合,http://stream.hhek.cn/xwzh/sd/live.m3u8?shandd 
东营公共,http://stream.hhek.cn/ggpd/sd/live.m3u8?shandd 
东营科教,http://stream.hhek.cn/dyjy/sd/live.m3u8?shandd 
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8?shandd 
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8?shandd 
四川频道,#genre# 
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8 
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8?zsicd 
凉山新闻综合,http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel114103/playlist.m3u8 
凉山新闻综合,http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel114103/playlist.m3u8?zsicd 
凉山语,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8?zsicd 
凉山语,http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel115044/playlist.m3u8?zsicd 
自贡综合,http://110.189.153.160:1001/zhpd.flv?zsicd 
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8 
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd 
眉山公共,http://live2.scmstv.cn/ggpd/sd/live.m3u8?zsicd 
